Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
lilyes-love-in-white,Lilyes Love In White,"<div class=""pp-description"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">With an air of prettiness and beauty that is elegant, this White Lily bunch is made to spread pure love all around. This lovely bunch is made using 6 Asiatic Lilies. If there is someone out there that makes you feel the butterflies in the stomach, this bunch is for them.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><br data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- 6 White Asiatic Lilies in a Glass Vase wrapped with jute<br data-mce-fragment=""1""></span><br data-mce-fragment=""1""></p>
</div>
<div class=""check-availablity-block"" data-mce-fragment=""1""></div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1349.00,1649.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1559566497IMG_9636-600x600.jpg?v=1712256537,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
affection-arrengment,Affection Arrengment,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">nspired by the Spectrum of Love, this arrangement, with its hand picked flower that contains 5 Red Carnations, 3 Asiatic Pink Lilies and 6 Pink Roses, is perfect to subtely tell what the heart desires.This floral arrangement is only for the special ones.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><br data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- 5 Red Carnations</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- 6 Pink Roses</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- 3 Asiatic Pink Lilies</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- Basket</span></p>",My Gifts Tree,Home & Garden,lilies,"",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1749.00,1949.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/169764247410-600x600.jpg?v=1712256424,1,"",false,,,,,,,,true,,,,,,,kg,,,true,,,true,,,active
affection-arrengment,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/169764248011-600x600.jpg?v=1712256424,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
affection-arrengment,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/169764249614-600x600.jpg?v=1712256425,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
affection-arrengment,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/169764249614-600x600_1.jpg?v=1712256447,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
sunshine-affection,Sunshine Affection,"<p>To make someone's day start with a sunshine smile, this beautiful bunch of Sunshine lilies is the best choice. This bunch of 6 Asiatic Yellow Lilies, wrapped beautifully in a White Premium Sheets, is something that is bound to lift up the mood.</p>
<p> </p>
<p> </p>
<p> </p>
<p>Product Contains:</p>
<p> </p>
<p>- 6 Yellow Asiatic Lilies wrapped in White Premium Signature Sheets</p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1249.00,1649.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1709127094151-600x600.jpg?v=1712255983,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
sunshine-affection,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1709127103153-600x600.jpg?v=1712255983,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
sunshine-affection,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1709127090150-600x600.jpg?v=1712255982,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
red-roses-white-lilies-in-glass-vase,Red Roses & White Lilies in Glass Vase,"<p>While Red gives you the boost of passion, White helps in maintaining the balance. This unique combination of these two colours make this bunch of flowers perfect. This bunch has 7 Red Roses and 3 White Asiatic Lilies, wrapped in Premium MFT Glass Vase.</p>
<p> </p>
<p> </p>
<p> </p>
<p>Product Contains:</p>
<p> </p>
<p>- 7 Red Roses</p>
<p> </p>
<p>- 3 White Asiatic Lilies</p>
<p> </p>
<p>- Premium MFT Blue Glass Vase</p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1249.00,1649.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1709049179108-600x600.jpg?v=1712255881,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
red-roses-white-lilies-in-glass-vase,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1709049182111-600x600.jpg?v=1712255882,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
red-roses-white-lilies-in-glass-vase,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1709049187112-600x600.jpg?v=1712255882,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
yellow-lilies-arrangement,Yellow Lilies Arrangement,"<p><span>A very classy and elegant bouquet of 6 extra-long stems of Yellow Lilies with fillers. A perfect way to make someone feel loved and special. Paint their lives with the sunny yellow colour by sending them this bunch of flowers.</span></p>
<p><span> </span></p>
<p><span>Product Contains:</span></p>
<p><span>- 6 Yellow Asiatic Lilies in a Glass Vase<br></span></p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1399.00,1699.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170600745495-600x600.jpg?v=1712255793,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
yellow-lilies-arrangement,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170600746293-600x600.jpg?v=1712255793,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
yellow-lilies-arrangement,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170600745894-600x600.jpg?v=1712255793,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
carnation-lilies-bouquet,Carnation & Lilies Bouquet,"<p>The best way to show love to your partners or the loved ones is to gift them a bunch of flowers to make it more special and memorable. The bouquet consist of 12 beautiful red carnations combined with 4 gorgeous white Asiatic lilies wrapped in a magnificent red paper to gift it to you beloved for any special occasions.</p>
<p> </p>
<p> </p>
<p> </p>
<p>Product Description:</p>
<p> - 12 Red Carnations</p>
<p> - Paper packing</p>
<p> - 4 White Asiatic Lilies</p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1399.00,1699.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1542110374DSC-7165-600x600.jpg?v=1712255701,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
carnation-lilies-bouquet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1542110378DSC-7163-600x600.jpg?v=1712255702,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
pick-combo,Pick Combo,"<div class=""pp-description"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Pink is a magical colour. With this Bouquet of 8 Pink Roses, wrapped in Pink paper, you can make anyone fall in love. It is beauty at its best. Make it a perfect Gift with Pink Teddy Bear.</p>
<p data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Product  Contains:</p>
<p data-mce-fragment=""1"">- 8 Pink Roses</p>
<p data-mce-fragment=""1"">- Pink paper packing</p>
<p data-mce-fragment=""1"">- 1 Pink Teddy Bear (10 inches)</p>
</div>
<div class=""check-availablity-block"" data-mce-fragment=""1""></div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1099.00,1349.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/pink-comboa-600x600.jpg?v=1712244755,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
happy-anniversary-bouquet,Happy Anniversary Bouquet,"<p data-mce-fragment=""1"">Make this anniversary more meaningful with adoarble cards. Bring the touch of fragrance with the adorable 12 rose bouquets for partner.</p>
<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 12 Red Roses Bouquet</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Happy Anniversary Card</span>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,899.00,1099.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/166789230425-600x600.jpg?v=1712244585,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
happy-anniversary-bouquet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/166789231124-600x600.jpg?v=1712244585,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
pinkful-roses,Pinkful Roses,"<p data-mce-fragment=""1"">This bouquet that gives off sheer elegance is answer to all your gifting queries. Present 15 Pink roses that possess charm of love and friendship to your loved ones and let them feel elated with your gift.</p>
<p data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<span data-mce-fragment=""1"">Product Contains:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 15 Pink Roses</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Paper Packing</span>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,849.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170592918077-600x600.jpg?v=1712244464,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
pinkful-roses,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170592918476-600x600.jpg?v=1712244464,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
pinkful-roses,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170592918775-600x600.jpg?v=1712244464,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
surprise-silk,Surprise Silk,"<p data-mce-fragment=""1"">If it has to be chocolate, it better be Cadbury Silk, and adding red roses as an addition could be just the right choice to create a chocolate bouquet that will make your partner sway with delight!</p>
<br data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">10 Red Roses Bouquet with 3 Dairy Milk Silk Chocolate ( 60 Gm)</span>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1099.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/167525718324-600x600.jpg?v=1712244368,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
surprise-silk,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/167525720825-600x600.jpg?v=1712244368,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
surprise-silk,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/167525721526-600x600.jpg?v=1712244368,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
surprise-with-roses-dairy-milk,Surprise With Roses & Dairy Milk,"<div class=""pp-description"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Roses are the best way to show your love, and there could never be a better way to show how special someone is to you than by gifting them chocolates. Why not combine them and give your significant other the best surprise ever?</p>
<br data-mce-fragment=""1"">Product Contains:<br data-mce-fragment=""1"">- 10 Red Roses Bouquet with 5 Dairy Milk Chocolate (13.2 Gm)</div>
<div class=""check-availablity-block"" data-mce-fragment=""1""></div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,849.00,999.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/167525589329-600x600.jpg?v=1712244253,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
surprise-with-roses-dairy-milk,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/167525590030-600x600.jpg?v=1712244253,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
surprise-with-roses-dairy-milk,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/167525590922-600x600.jpg?v=1712244253,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
white-roses-in-glass-vase,White Roses In Glass Vase,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">The one you love is surely one in a million and this Bunch says exactly what your heart means. A fresh thought on romance and passion made with 20 White Roses and a special Red Rose. </span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><br data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- A Bunch of 19 White Roses and 1 Red Rose</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- Glass Vase</span></p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1099.00,1399.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170600713799-600x600.jpg?v=1712244135,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
white-roses-in-glass-vase,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1706007141100-600x600.jpg?v=1712244135,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
white-roses-in-glass-vase,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1706007144101-600x600.jpg?v=1712244135,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
pink-roses-in-glass-vase,Pink Roses In Glass Vase,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Did you know that Pink Roses are known for turning up the charm. The Delicate Bloom and soft petals make this bunch a classic gift. Send this bunch of 20 Long Stemmed Pink Roses and deliver happiness to the loved ones.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><br data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- 20 Long Stemmed Pink Roses in a glass vase<br data-mce-fragment=""1""></span></p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1299.00,1499.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1706012022115-600x600.jpg?v=1712244035,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
pink-roses-in-glass-vase,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1706012025116-600x600.jpg?v=1712244035,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
pink-roses-in-glass-vase,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1706012029117-600x600.jpg?v=1712244034,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
mgt-golden-vase-blast,MGT Golden Vase Blast,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">For those who have a colourful personality, we have a compatible gift. This Premium Vase Arrangement of Assorted Roses will just make them see their own reflection in its depths.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><br data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- 10 Assorted Roses ( Red, White,Pink)</span></p>
<p data-mce-fragment=""1"">- Premium MGT Golden Vase</p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,949.00,1099.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170904326818-600x600.jpg?v=1712243933,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mgt-golden-vase-blast,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170904327220-600x600.jpg?v=1712243933,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
mgt-golden-vase-blast,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170904327521-600x600.jpg?v=1712243932,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
yellow-floral-with-dairy-milk,Yellow Floral With Dairy Milk,"<div class=""pp-description"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">None of the gifts are amazing than sweet delicacies and winsome florals to surprise your lovable soul. Such a heart-touching idea that makes her wow and speechless at the moment of receiving. Without fail, just try this alluring gifting option.</p>
<br data-mce-fragment=""1"">Product Contains:<br data-mce-fragment=""1"">- 12 Yellow Roses + 4 Dairy Milk Silk Bouquet in Paper Packing</div>
<div class=""check-availablity-block"" data-mce-fragment=""1""></div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1099.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16539078652-600x600_ccc18f02-35e8-485a-afde-3a63ad289f81.jpg?v=1712243679,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
yellow-floral-with-dairy-milk,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16539078691-600x600_fb9b734d-f195-4a83-b647-a615e4d677c9.jpg?v=1712243679,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
yellow-floral-with-dairy-milk,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16539078733-600x600_b1bc17a5-c5c1-42aa-8f0b-5bd65f83c48d.jpg?v=1712243679,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
yellow-floral-with-dairy-milk,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16539078945-600x600_866836dd-fb35-4b6e-9134-b20f9c046abf.jpg?v=1712243678,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
yellow-roses-basket-with-dairy-milk,Yellow Roses Basket With Dairy Milk,"<p data-mce-fragment=""1"">ust make your dear ones awe with alluring yellow roses and melting dairy milk. Though the idea is usual, the beauty of florals and sweetness of chocolate never fail to surprise your soulmate at the time of receiving. Let's get started the celebration with this amazing arrangement.</p>
<br data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 12 Yellow Roses + 7 Dairy Milk (13.2 gm) + Glass Vase Arrangement</span>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1049.00,1249.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/165390997711-600x600.jpg?v=1712243463,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
yellow-roses-basket-with-dairy-milk,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/165390998110-600x600.jpg?v=1712243463,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
ferraro-with-red-roses,Ferraro with Red Roses,"<p data-mce-fragment=""1"">Chocolates and Red Roses are a perfect combination. They are sinful yet, so pure. Gift someone this Hamper that has a bunch of 20 Red Roses, wrapped in Red paper and a box of 16 Ferrero Rocher Chocolates to make their day special.</p>
<p data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Product Contains:</p>
<p data-mce-fragment=""1"">- 20 Red Roses wrapped in crape paper</p>
<p data-mce-fragment=""1"">- 2 Pcs Ferrero Rocher (4pc)</p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,1899.00,2099.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/164398113232-600x600.jpg?v=1712243367,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ferraro-with-red-roses,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/164398113731-600x600.jpg?v=1712243368,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
ferraro-with-red-roses,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/164398114130-600x600.jpg?v=1712243368,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
roses-in-basket,Roses In Basket,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">The world loves Roses and they are right to do so. Send this Basket of 12 Red Roses to someone special and make them feel the old world charm once again.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><br data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Product Contains:</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- 12 Red Roses</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">- Basket.</span></p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,'00123,0.0,,deny,manual,999.00,1249.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/164378616535-600x600.jpg?v=1712243002,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
