SKU,Common Product Id,Name,Description,Sale Price,Sale Price Tax Included,MRP,Purchase Price,Purchase Price Tax Included,Tax,Quantity,Measuring Unit,Brand,Category,Sub Category,Category 1,Sub Category 1,Category 2,Sub Category 2,Barcode,Product Id,Shipping Weight,Min Quantity,Max Quantity,Show Online,HSN,Condition,Gender,Age Group,GTIN,MPN,Material,Pattern,SEO Title,SEO Description,Video Url,Summary,Size,Color,Color_Data,Image1,Image2,Image3,Image4,Image5,Image6
SKU-0570,SSK-0264,Enteral love birds frame,,999.0,true,1299.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,enteral-love-birds-frame,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/enteral-love-birds-frame-1712823558649_SKU-0570_0.webp,https://storage.googleapis.com/shy-pub/327349/enteral-love-birds-frame-1712823559415_SKU-0570_0.jpg,,,,
SKU-0571,SSK-0265,Growing  in 20×7 money plant,,399.0,true,499.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,growing-in-20-7-money-plant,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/growing-in-207-money-plant-1712823560191_SKU-0571_0.webp,,,,,
SKU-0572,SSK-0266,Two Layer Lucky Bamboo,,499.0,true,999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,product-details-plant-name-two-layer-lucky-bamboo-plant-placement-indoors-plant-height-upto-5-inches-transparent-square-glass-vase-3x3x3-in-lucky-bamboo-trivia-origin-tropical-rainforests-of-south-east-asia-and-africa-the-positive-effect-of-the-l,0.0,,,true,,,,,,,,,,,,,,,,,,,,,
SKU-0573,SSK-0267,Ayodhya Ram lala Murti ( 3D ),,1499.0,true,1499.0,0.0,true,,0.0,,Roposo Clout,,,,,,,,ayodhya-ram-lala-murti-3d,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/ayodhya-ram-lala-murti-3d-1712823561142_SKU-0573_0.jpg,https://storage.googleapis.com/shy-pub/327349/ayodhya-ram-lala-murti-3d-1712823561922_SKU-0573_0.jpg,https://storage.googleapis.com/shy-pub/327349/ayodhya-ram-lala-murti-3d-1712823562809_SKU-0573_0.jpg,https://storage.googleapis.com/shy-pub/327349/ayodhya-ram-lala-murti-3d-1712823563686_SKU-0573_0.jpg,https://storage.googleapis.com/shy-pub/327349/ayodhya-ram-lala-murti-3d-1712823565063_SKU-0573_0.jpg,
SKU-0574,SSK-0268,Diyas and sweets with dry fruits combo,,1799.0,true,1799.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,diyas-and-sweets-with-dry-fruits-combo,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/diyas-and-sweets-with-dry-fruits-combo-1712823565988_SKU-0574_0.webp,https://storage.googleapis.com/shy-pub/327349/diyas-and-sweets-with-dry-fruits-combo-1712823566604_SKU-0574_0.jpg,,,,
SKU-0575,SSK-0269,Hazelnut Crunchi Chocolate Cake,,849.0,true,1099.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,hazelnut-crunchi-chocolate-cake,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823567411_SKU-0575_0.webp,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823568177_SKU-0575_0.webp,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823569061_SKU-0575_0.webp,,,
SKU-0576,SSK-0269,Hazelnut Crunchi Chocolate Cake,,1349.0,true,1599.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,hazelnut-crunchi-chocolate-cake,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823567411_SKU-0575_0.webp,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823568177_SKU-0575_0.webp,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823569061_SKU-0575_0.webp,,,
SKU-0577,SSK-0269,Hazelnut Crunchi Chocolate Cake,,1899.0,true,2199.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,hazelnut-crunchi-chocolate-cake,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823567411_SKU-0575_0.webp,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823568177_SKU-0575_0.webp,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823569061_SKU-0575_0.webp,,,
SKU-0578,SSK-0269,Hazelnut Crunchi Chocolate Cake,,2499.0,true,2999.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,hazelnut-crunchi-chocolate-cake,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823567411_SKU-0575_0.webp,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823568177_SKU-0575_0.webp,https://storage.googleapis.com/shy-pub/327349/hazelnut-crunchi-chocolate-cake-1712823569061_SKU-0575_0.webp,,,
SKU-0579,SSK-0270,Fantastic alphabet cake,,1499.0,true,1699.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fantastic-alphabet-cake,0.0,,,true,,,,,,,,,,,,,1.5 KG,,,https://storage.googleapis.com/shy-pub/327349/fantastic-alphabet-cake-1712823570263_SKU-0579_0.webp,https://storage.googleapis.com/shy-pub/327349/fantastic-alphabet-cake-1712823570953_SKU-0579_0.webp,,,,
SKU-0580,SSK-0270,Fantastic alphabet cake,,2499.0,true,2499.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fantastic-alphabet-cake,0.0,,,true,,,,,,,,,,,,,2  KG,,,https://storage.googleapis.com/shy-pub/327349/fantastic-alphabet-cake-1712823570263_SKU-0579_0.webp,https://storage.googleapis.com/shy-pub/327349/fantastic-alphabet-cake-1712823570953_SKU-0579_0.webp,,,,
SKU-0581,SSK-0270,Fantastic alphabet cake,,3049.0,true,3049.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fantastic-alphabet-cake,0.0,,,true,,,,,,,,,,,,,3  KG,,,https://storage.googleapis.com/shy-pub/327349/fantastic-alphabet-cake-1712823570263_SKU-0579_0.webp,https://storage.googleapis.com/shy-pub/327349/fantastic-alphabet-cake-1712823570953_SKU-0579_0.webp,,,,
SKU-0582,SSK-0271,Pink Gerbara Attraction,,1099.0,true,1399.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,pink-gerbara-attraction,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/pink-gerbara-attraction-1712823572129_SKU-0582_0.webp,https://storage.googleapis.com/shy-pub/327349/pink-gerbara-attraction-1712823573230_SKU-0582_0.webp,https://storage.googleapis.com/shy-pub/327349/pink-gerbara-attraction-1712823574537_SKU-0582_0.webp,,,
SKU-0583,SSK-0272,Spiderman poster cake,,849.0,true,1499.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-poster-cake,0.0,,,true,,,,,,,,,,,,,500 GM,,,https://storage.googleapis.com/shy-pub/327349/spiderman-poster-cake-1712823575998_SKU-0583_0.jpg,https://storage.googleapis.com/shy-pub/327349/spiderman-poster-cake-1712823576714_SKU-0583_0.jpg,,,,
SKU-0584,SSK-0272,Spiderman poster cake,,1449.0,true,1649.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-poster-cake,0.0,,,true,,,,,,,,,,,,,1  KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-poster-cake-1712823575998_SKU-0583_0.jpg,https://storage.googleapis.com/shy-pub/327349/spiderman-poster-cake-1712823576714_SKU-0583_0.jpg,,,,
SKU-0585,SSK-0272,Spiderman poster cake,,1849.0,true,2049.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-poster-cake,0.0,,,true,,,,,,,,,,,,,1.5 KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-poster-cake-1712823575998_SKU-0583_0.jpg,https://storage.googleapis.com/shy-pub/327349/spiderman-poster-cake-1712823576714_SKU-0583_0.jpg,,,,
SKU-0586,SSK-0272,Spiderman poster cake,,2199.0,true,2399.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-poster-cake,0.0,,,true,,,,,,,,,,,,,2 KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-poster-cake-1712823575998_SKU-0583_0.jpg,https://storage.googleapis.com/shy-pub/327349/spiderman-poster-cake-1712823576714_SKU-0583_0.jpg,,,,
SKU-0587,SSK-0273,Red Velvet With Red Hearts,,999.0,true,1299.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,red-velvet-with-red-hearts,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823577899_SKU-0587_0.webp,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823578874_SKU-0587_0.webp,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823579814_SKU-0587_0.webp,,,
SKU-0588,SSK-0273,Red Velvet With Red Hearts,,999.0,true,1299.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,red-velvet-with-red-hearts,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823577899_SKU-0587_0.webp,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823578874_SKU-0587_0.webp,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823579814_SKU-0587_0.webp,,,
SKU-0589,SSK-0273,Red Velvet With Red Hearts,,999.0,true,1299.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,red-velvet-with-red-hearts,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823577899_SKU-0587_0.webp,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823578874_SKU-0587_0.webp,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823579814_SKU-0587_0.webp,,,
SKU-0590,SSK-0273,Red Velvet With Red Hearts,,999.0,true,1299.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,red-velvet-with-red-hearts,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823577899_SKU-0587_0.webp,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823578874_SKU-0587_0.webp,https://storage.googleapis.com/shy-pub/327349/red-velvet-with-red-hearts-1712823579814_SKU-0587_0.webp,,,
SKU-0591,SSK-0274,SpiderMan Number Cake,,2499.0,true,2849.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-number-cake,0.0,,,true,,,,,,,,,,,,,2 KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-number-cake-1712823580967_SKU-0591_0.webp,https://storage.googleapis.com/shy-pub/327349/spiderman-number-cake-1712823581562_SKU-0591_0.jpg,,,,
SKU-0592,SSK-0274,SpiderMan Number Cake,,3499.0,true,3999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-number-cake,0.0,,,true,,,,,,,,,,,,,3 KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-number-cake-1712823580967_SKU-0591_0.webp,https://storage.googleapis.com/shy-pub/327349/spiderman-number-cake-1712823581562_SKU-0591_0.jpg,,,,
SKU-0593,SSK-0274,SpiderMan Number Cake,,4299.0,true,4549.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-number-cake,0.0,,,true,,,,,,,,,,,,,4 KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-number-cake-1712823580967_SKU-0591_0.webp,https://storage.googleapis.com/shy-pub/327349/spiderman-number-cake-1712823581562_SKU-0591_0.jpg,,,,
SKU-0594,SSK-0275,Half Red Heart shape Cake,,849.0,true,999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,half-red-heart-shape-cake,0.0,,,true,,,,,,,,,,,,,500 GM,,,https://storage.googleapis.com/shy-pub/327349/half-red-heart-shape-cake-1712823582651_SKU-0594_0.jpg,,,,,
SKU-0595,SSK-0275,Half Red Heart shape Cake,,1249.0,true,1449.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,half-red-heart-shape-cake,0.0,,,true,,,,,,,,,,,,,1 KG,,,https://storage.googleapis.com/shy-pub/327349/half-red-heart-shape-cake-1712823582651_SKU-0594_0.jpg,,,,,
SKU-0596,SSK-0275,Half Red Heart shape Cake,,1649.0,true,1849.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,half-red-heart-shape-cake,0.0,,,true,,,,,,,,,,,,,1.5 KG,,,https://storage.googleapis.com/shy-pub/327349/half-red-heart-shape-cake-1712823582651_SKU-0594_0.jpg,,,,,
SKU-0597,SSK-0275,Half Red Heart shape Cake,,2049.0,true,2349.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,half-red-heart-shape-cake,0.0,,,true,,,,,,,,,,,,,2  KG,,,https://storage.googleapis.com/shy-pub/327349/half-red-heart-shape-cake-1712823582651_SKU-0594_0.jpg,,,,,
SKU-0598,SSK-0276,Deluxe Reddy Cake,,699.0,true,899.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,deluxe-reddy-cake,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823583991_SKU-0598_0.webp,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823585016_SKU-0598_0.webp,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823585959_SKU-0598_0.webp,,,
SKU-0599,SSK-0276,Deluxe Reddy Cake,,1099.0,true,1299.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,deluxe-reddy-cake,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823583991_SKU-0598_0.webp,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823585016_SKU-0598_0.webp,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823585959_SKU-0598_0.webp,,,
SKU-0600,SSK-0276,Deluxe Reddy Cake,,1499.0,true,1699.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,deluxe-reddy-cake,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823583991_SKU-0598_0.webp,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823585016_SKU-0598_0.webp,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823585959_SKU-0598_0.webp,,,
SKU-0601,SSK-0276,Deluxe Reddy Cake,,1899.0,true,2099.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,deluxe-reddy-cake,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823583991_SKU-0598_0.webp,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823585016_SKU-0598_0.webp,https://storage.googleapis.com/shy-pub/327349/deluxe-reddy-cake-1712823585959_SKU-0598_0.webp,,,
SKU-0602,SSK-0277,Delicious Pino Cream Cake,,599.0,true,899.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-pino-cream-cake,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823587856_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823588742_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823589618_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823591016_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823592248_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823593116_SKU-0602_0.webp
SKU-0603,SSK-0277,Delicious Pino Cream Cake,,1199.0,true,1399.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-pino-cream-cake,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823587856_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823588742_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823589618_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823591016_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823592248_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823593116_SKU-0602_0.webp
SKU-0604,SSK-0277,Delicious Pino Cream Cake,,1599.0,true,1899.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-pino-cream-cake,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823587856_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823588742_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823589618_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823591016_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823592248_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823593116_SKU-0602_0.webp
SKU-0605,SSK-0277,Delicious Pino Cream Cake,,2049.0,true,2349.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-pino-cream-cake,0.0,,,true,,,,,,,,,,,,,2 kg,,,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823587856_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823588742_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823589618_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823591016_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823592248_SKU-0602_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-pino-cream-cake-1712823593116_SKU-0602_0.webp
SKU-0606,SSK-0278,Gold king money plant in squre glass pot wi....,,399.0,true,499.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,gold-king-money-plant-in-squre-glass-pot-wi,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/gold-king-money-plant-in-squre-glass-pot-wi-1712823594566_SKU-0606_0.webp,https://storage.googleapis.com/shy-pub/327349/gold-king-money-plant-in-squre-glass-pot-wi-1712823595488_SKU-0606_0.webp,,,,
SKU-0607,SSK-0279,Delicious Creamy Pineapple Cake,,649.0,true,899.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-creamy-pineapple-cake,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823596440_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823597236_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823598079_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823598983_SKU-0607_0.webp,,
SKU-0608,SSK-0279,Delicious Creamy Pineapple Cake,,1199.0,true,1399.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-creamy-pineapple-cake,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823596440_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823597236_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823598079_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823598983_SKU-0607_0.webp,,
SKU-0609,SSK-0279,Delicious Creamy Pineapple Cake,,1549.0,true,1849.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-creamy-pineapple-cake,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823596440_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823597236_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823598079_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823598983_SKU-0607_0.webp,,
SKU-0610,SSK-0279,Delicious Creamy Pineapple Cake,,1999.0,true,2299.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-creamy-pineapple-cake,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823596440_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823597236_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823598079_SKU-0607_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-creamy-pineapple-cake-1712823598983_SKU-0607_0.webp,,
SKU-0611,SSK-0280,Charismatic rose and teddy arrangement,,1399.0,true,1699.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,charismatic-rose-and-teddy-arrangement,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/charismatic-rose-and-teddy-arrangement-1712823600357_SKU-0611_0.webp,https://storage.googleapis.com/shy-pub/327349/charismatic-rose-and-teddy-arrangement-1712823601116_SKU-0611_0.webp,,,,
SKU-0612,SSK-0281,Ocean of blue,,999.0,true,999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,ocean-of-blue,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/ocean-of-blue-1712823601872_SKU-0612_0.webp,https://storage.googleapis.com/shy-pub/327349/ocean-of-blue-1712823602630_SKU-0612_0.webp,,,,
SKU-0613,SSK-0282,Red Carnatic Love,,1099.0,true,1399.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,red-carnatic-love,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/red-carnatic-love-1712823603739_SKU-0613_0.webp,https://storage.googleapis.com/shy-pub/327349/red-carnatic-love-1712823604689_SKU-0613_0.webp,,,,
SKU-0614,SSK-0283,Splendid lovely pictures,,849.0,true,1099.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,splendid-lovely-pictures,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/splendid-lovely-pictures-1712823605590_SKU-0614_0.webp,https://storage.googleapis.com/shy-pub/327349/splendid-lovely-pictures-1712823606697_SKU-0614_0.webp,,,,
SKU-0615,SSK-0284,Fish Pot Lucky Bamboo,,899.0,true,1099.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,lucky-bamboo-2,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/fish-pot-lucky-bamboo-1712823607587_SKU-0615_0.jpg,,,,,
SKU-0616,SSK-0285,Lucky Bamboo Red Pot,,849.0,true,1099.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,lucky-bamboo🌿,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/lucky-bamboo-red-pot-1712823608289_SKU-0616_0.jpg,,,,,
SKU-0617,SSK-0286,Money plant in colourful rajwada  printed pot,,649.0,true,849.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,money-plant-in-colourful-rajwada-printed-pot,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/money-plant-in-colourful-rajwada-printed-pot-1712823609352_SKU-0617_0.webp,https://storage.googleapis.com/shy-pub/327349/money-plant-in-colourful-rajwada-printed-pot-1712823610241_SKU-0617_0.webp,,,,
SKU-0618,SSK-0287,Devine Red Velvet,,699.0,true,899.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,devine-red-velvet,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823611247_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823612095_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823613337_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823614811_SKU-0618_0.webp,,
SKU-0619,SSK-0287,Devine Red Velvet,,1049.0,true,1299.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,devine-red-velvet,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823611247_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823612095_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823613337_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823614811_SKU-0618_0.webp,,
SKU-0620,SSK-0287,Devine Red Velvet,,1499.0,true,1799.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,devine-red-velvet,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823611247_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823612095_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823613337_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823614811_SKU-0618_0.webp,,
SKU-0621,SSK-0287,Devine Red Velvet,,1899.0,true,2199.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,devine-red-velvet,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823611247_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823612095_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823613337_SKU-0618_0.webp,https://storage.googleapis.com/shy-pub/327349/devine-red-velvet-1712823614811_SKU-0618_0.webp,,
